"provincia"	"canton"	"total"	"created_at"
"Guayas"	"Pedro Carbo"	279	2021-01-11
"Guayas"	"Playas"	246	2021-01-11
"Guayas"	"Salitre"	238	2021-01-11
"Guayas"	"Samborondón"	1114	2021-01-11
"Guayas"	"San Jacinto De Yaguachi"	295	2021-01-11
"Guayas"	"Santa Lucía"	102	2021-01-11
"Guayas"	"Simón Bolivar"	27	2021-01-11
"Guayas"	"Alfredo Baquerizo Moreno"	43	2021-01-12
"Guayas"	"Balao"	87	2021-01-12
"Guayas"	"Balzar"	290	2021-01-12
"Guayas"	"Colimes"	68	2021-01-12
"Guayas"	"Coronel Marcelino Maridueña"	24	2021-01-12
"Guayas"	"Daule"	1140	2021-01-12
"Guayas"	"Durán"	1719	2021-01-12
"Guayas"	"El Triunfo"	301	2021-01-12
"Guayas"	"Empalme"	468	2021-01-12
"Guayas"	"General Antonio Elizalde"	181	2021-01-12
"Guayas"	"Guayaquil"	20339	2021-01-12
"Guayas"	"Isidro Ayora"	39	2021-01-12
"Guayas"	"Lomas de Sargentillo"	68	2021-01-12
"Guayas"	"Milagro"	1232	2021-01-12
"Guayas"	"Naranjal"	406	2021-01-12
"Guayas"	"Naranjito"	195	2021-01-12
"Guayas"	"Nobol"	37	2021-01-12
"Guayas"	"Palestina"	59	2021-01-12
"Guayas"	"Pedro Carbo"	280	2021-01-12
"Guayas"	"Playas"	246	2021-01-12
"Guayas"	"Salitre"	238	2021-01-12
"Guayas"	"Samborondón"	1117	2021-01-12
"Guayas"	"San Jacinto De Yaguachi"	299	2021-01-12
"Guayas"	"Santa Lucía"	102	2021-01-12
"Guayas"	"Simón Bolivar"	27	2021-01-12
"Guayas"	"Alfredo Baquerizo Moreno"	45	2021-01-13
"Guayas"	"Balao"	87	2021-01-13
"Guayas"	"Balzar"	297	2021-01-13
"Guayas"	"Colimes"	68	2021-01-13
"Guayas"	"Coronel Marcelino Maridueña"	26	2021-01-13
"Guayas"	"Daule"	1151	2021-01-13
"Guayas"	"Durán"	1735	2021-01-13
"Guayas"	"El Triunfo"	304	2021-01-13
"Guayas"	"Empalme"	468	2021-01-13
"Guayas"	"General Antonio Elizalde"	181	2021-01-13
"Guayas"	"Guayaquil"	20483	2021-01-13
"Guayas"	"Isidro Ayora"	39	2021-01-13
"Guayas"	"Lomas de Sargentillo"	69	2021-01-13
"Guayas"	"Milagro"	1243	2021-01-13
"Guayas"	"Naranjal"	408	2021-01-13
"Guayas"	"Naranjito"	195	2021-01-13
"Guayas"	"Nobol"	38	2021-01-13
"Guayas"	"Palestina"	59	2021-01-13
"Guayas"	"Pedro Carbo"	282	2021-01-13
"Guayas"	"Playas"	246	2021-01-13
"Guayas"	"Salitre"	241	2021-01-13
"Guayas"	"Samborondón"	1122	2021-01-13
"Guayas"	"San Jacinto De Yaguachi"	301	2021-01-13
"Guayas"	"Santa Lucía"	102	2021-01-13
"Guayas"	"Simón Bolivar"	28	2021-01-13
"Guayas"	"Alfredo Baquerizo Moreno"	45	2021-01-14
"Guayas"	"Balao"	87	2021-01-14
"Guayas"	"Balzar"	297	2021-01-14
"Guayas"	"Colimes"	68	2021-01-14
"Guayas"	"Coronel Marcelino Maridueña"	26	2021-01-14
"Guayas"	"Daule"	1155	2021-01-14
"Guayas"	"Durán"	1746	2021-01-14
"Guayas"	"El Triunfo"	305	2021-01-14
"Guayas"	"Empalme"	468	2021-01-14
"Guayas"	"General Antonio Elizalde"	185	2021-01-14
"Guayas"	"Guayaquil"	20647	2021-01-14
"Guayas"	"Isidro Ayora"	39	2021-01-14
"Guayas"	"Lomas de Sargentillo"	69	2021-01-14
"Guayas"	"Milagro"	1260	2021-01-14
"Guayas"	"Naranjal"	411	2021-01-14
"Guayas"	"Naranjito"	197	2021-01-14
"Guayas"	"Nobol"	38	2021-01-14
"Guayas"	"Palestina"	59	2021-01-14
"Guayas"	"Pedro Carbo"	285	2021-01-14
"Guayas"	"Playas"	247	2021-01-14
"Guayas"	"Salitre"	242	2021-01-14
"Guayas"	"Samborondón"	1124	2021-01-14
"Guayas"	"San Jacinto De Yaguachi"	303	2021-01-14
"Guayas"	"Santa Lucía"	103	2021-01-14
"Guayas"	"Simón Bolivar"	28	2021-01-14
"Guayas"	"Alfredo Baquerizo Moreno"	46	2021-01-15
"Guayas"	"Balao"	88	2021-01-15
"Guayas"	"Balzar"	302	2021-01-15
"Guayas"	"Colimes"	77	2021-01-15
"Guayas"	"Coronel Marcelino Maridueña"	26	2021-01-15
"Guayas"	"Daule"	1158	2021-01-15
"Guayas"	"Durán"	1749	2021-01-15
"Guayas"	"El Triunfo"	306	2021-01-15
"Guayas"	"Empalme"	478	2021-01-15
"Guayas"	"General Antonio Elizalde"	185	2021-01-15
"Guayas"	"Guayaquil"	20712	2021-01-15
"Guayas"	"Isidro Ayora"	39	2021-01-15
"Guayas"	"Lomas de Sargentillo"	69	2021-01-15
"Guayas"	"Milagro"	1268	2021-01-15
"Guayas"	"Naranjal"	413	2021-01-15
"Guayas"	"Naranjito"	198	2021-01-15
"Guayas"	"Nobol"	38	2021-01-15
"Guayas"	"Palestina"	60	2021-01-15
"Guayas"	"Pedro Carbo"	285	2021-01-15
"Guayas"	"Playas"	248	2021-01-15
"Guayas"	"Salitre"	243	2021-01-15
"Guayas"	"Samborondón"	1124	2021-01-15
"Guayas"	"San Jacinto De Yaguachi"	303	2021-01-15
"Guayas"	"Santa Lucía"	103	2021-01-15
"Guayas"	"Simón Bolivar"	29	2021-01-15
"Guayas"	"Alfredo Baquerizo Moreno"	46	2021-01-16
"Guayas"	"Balao"	89	2021-01-16
"Guayas"	"Balzar"	304	2021-01-16
"Guayas"	"Colimes"	77	2021-01-16
"Guayas"	"Coronel Marcelino Maridueña"	27	2021-01-16
"Guayas"	"Daule"	1161	2021-01-16
"Guayas"	"Durán"	1771	2021-01-16
"Guayas"	"El Triunfo"	307	2021-01-16
"Guayas"	"Empalme"	478	2021-01-16
"Guayas"	"General Antonio Elizalde"	191	2021-01-16
"Guayas"	"Guayaquil"	20841	2021-01-16
"Guayas"	"Isidro Ayora"	39	2021-01-16
"Guayas"	"Lomas de Sargentillo"	69	2021-01-16
"Guayas"	"Milagro"	1286	2021-01-16
"Guayas"	"Naranjal"	425	2021-01-16
"Guayas"	"Naranjito"	198	2021-01-16
"Guayas"	"Nobol"	42	2021-01-16
"Guayas"	"Palestina"	60	2021-01-16
"Guayas"	"Pedro Carbo"	296	2021-01-16
"Guayas"	"Playas"	249	2021-01-16
"Guayas"	"Salitre"	248	2021-01-16
"Guayas"	"Samborondón"	1128	2021-01-16
"Guayas"	"San Jacinto De Yaguachi"	311	2021-01-16
"Guayas"	"Santa Lucía"	103	2021-01-16
"Guayas"	"Simón Bolivar"	29	2021-01-16
"Guayas"	"Alfredo Baquerizo Moreno"	46	2021-01-17
"Guayas"	"Balao"	89	2021-01-17
"Guayas"	"Balzar"	306	2021-01-17
"Guayas"	"Colimes"	77	2021-01-17
"Guayas"	"Coronel Marcelino Maridueña"	27	2021-01-17
"Guayas"	"Daule"	1164	2021-01-17
"Guayas"	"Durán"	1776	2021-01-17
"Guayas"	"El Triunfo"	317	2021-01-17
"Guayas"	"Empalme"	478	2021-01-17
"Guayas"	"General Antonio Elizalde"	196	2021-01-17
"Guayas"	"Guayaquil"	20929	2021-01-17
"Guayas"	"Isidro Ayora"	39	2021-01-17
"Guayas"	"Lomas de Sargentillo"	69	2021-01-17
"Guayas"	"Milagro"	1297	2021-01-17
"Guayas"	"Naranjal"	425	2021-01-17
"Guayas"	"Naranjito"	200	2021-01-17
"Guayas"	"Nobol"	42	2021-01-17
"Guayas"	"Palestina"	60	2021-01-17
"Guayas"	"Pedro Carbo"	296	2021-01-17
"Guayas"	"Playas"	249	2021-01-17
"Guayas"	"Salitre"	248	2021-01-17
"Guayas"	"Samborondón"	1129	2021-01-17
"Guayas"	"San Jacinto De Yaguachi"	311	2021-01-17
"Guayas"	"Santa Lucía"	103	2021-01-17
"Guayas"	"Simón Bolivar"	30	2021-01-17
"Guayas"	"Alfredo Baquerizo Moreno"	46	2021-01-18
"Guayas"	"Balao"	89	2021-01-18
"Guayas"	"Balzar"	306	2021-01-18
"Guayas"	"Colimes"	77	2021-01-18
"Guayas"	"Coronel Marcelino Maridueña"	28	2021-01-18
"Guayas"	"Daule"	1165	2021-01-18
"Guayas"	"Durán"	1778	2021-01-18
"Guayas"	"El Triunfo"	317	2021-01-18
"Guayas"	"Empalme"	478	2021-01-18
"Guayas"	"General Antonio Elizalde"	196	2021-01-18
"Guayas"	"Guayaquil"	20935	2021-01-18
"Guayas"	"Isidro Ayora"	39	2021-01-18
"Guayas"	"Lomas de Sargentillo"	69	2021-01-18
"Guayas"	"Milagro"	1303	2021-01-18
"Guayas"	"Naranjal"	425	2021-01-18
"Guayas"	"Naranjito"	200	2021-01-18
"Guayas"	"Nobol"	42	2021-01-18
"Guayas"	"Palestina"	60	2021-01-18
"Guayas"	"Pedro Carbo"	296	2021-01-18
"Guayas"	"Playas"	249	2021-01-18
"Guayas"	"Salitre"	248	2021-01-18
"Guayas"	"Samborondón"	1129	2021-01-18
"Guayas"	"San Jacinto De Yaguachi"	314	2021-01-18
"Guayas"	"Santa Lucía"	103	2021-01-18
"Guayas"	"Simón Bolivar"	31	2021-01-18
"Guayas"	"Alfredo Baquerizo Moreno"	47	2021-01-19
"Guayas"	"Balao"	91	2021-01-19
"Guayas"	"Balzar"	306	2021-01-19
"Guayas"	"Colimes"	77	2021-01-19
"Guayas"	"Coronel Marcelino Maridueña"	30	2021-01-19
"Guayas"	"Daule"	1167	2021-01-19
"Guayas"	"Durán"	1816	2021-01-19
"Guayas"	"El Triunfo"	319	2021-01-19
"Guayas"	"Empalme"	479	2021-01-19
"Guayas"	"General Antonio Elizalde"	197	2021-01-19
"Guayas"	"Guayaquil"	21025	2021-01-19
"Guayas"	"Isidro Ayora"	39	2021-01-19
"Guayas"	"Lomas de Sargentillo"	69	2021-01-19
"Guayas"	"Milagro"	1320	2021-01-19
"Guayas"	"Naranjal"	430	2021-01-19
"Guayas"	"Naranjito"	202	2021-01-19
"Guayas"	"Nobol"	42	2021-01-19
"Guayas"	"Palestina"	60	2021-01-19
"Guayas"	"Pedro Carbo"	298	2021-01-19
"Guayas"	"Playas"	249	2021-01-19
"Guayas"	"Salitre"	252	2021-01-19
"Guayas"	"Samborondón"	1135	2021-01-19
"Guayas"	"San Jacinto De Yaguachi"	318	2021-01-19
"Guayas"	"Santa Lucía"	103	2021-01-19
"Guayas"	"Simón Bolivar"	31	2021-01-19
"Guayas"	"Alfredo Baquerizo Moreno"	47	2021-01-20
"Guayas"	"Balao"	91	2021-01-20
"Guayas"	"Balzar"	311	2021-01-20
"Guayas"	"Colimes"	77	2021-01-20
"Guayas"	"Coronel Marcelino Maridueña"	30	2021-01-20
"Guayas"	"Daule"	1168	2021-01-20
"Guayas"	"Durán"	1819	2021-01-20
"Guayas"	"El Triunfo"	319	2021-01-20
"Guayas"	"Empalme"	502	2021-01-20
"Guayas"	"General Antonio Elizalde"	197	2021-01-20
"Guayas"	"Guayaquil"	21115	2021-01-20
"Guayas"	"Isidro Ayora"	39	2021-01-20
"Guayas"	"Lomas de Sargentillo"	69	2021-01-20
"Guayas"	"Milagro"	1324	2021-01-20
"Guayas"	"Naranjal"	431	2021-01-20
"Guayas"	"Naranjito"	203	2021-01-20
"Guayas"	"Nobol"	42	2021-01-20
"Guayas"	"Palestina"	61	2021-01-20
"Guayas"	"Pedro Carbo"	300	2021-01-20
"Guayas"	"Playas"	250	2021-01-20
"Guayas"	"Salitre"	253	2021-01-20
"Guayas"	"Samborondón"	1139	2021-01-20
"Guayas"	"San Jacinto De Yaguachi"	318	2021-01-20
"Guayas"	"Santa Lucía"	103	2021-01-20
"Guayas"	"Simón Bolivar"	31	2021-01-20
"Guayas"	"Alfredo Baquerizo Moreno"	47	2021-01-21
"Guayas"	"Balao"	91	2021-01-21
"Guayas"	"Balzar"	311	2021-01-21
"Guayas"	"Colimes"	77	2021-01-21
